"CO_UF_RESIDENCIA","SG_UF_RESIDENCIA","NU_IDADE","TP_SEXO","TP_NACIONALIDADE","TP_ST_CONCLUSAO","TP_ANO_CONCLUIU","TP_ESCOLA","IN_TREINEIRO","IN_BAIXA_VISAO","IN_CEGUEIRA","IN_SURDEZ","IN_DISLEXIA","IN_DISCALCULIA","IN_SABATISTA","IN_GESTANTE","IN_IDOSO","TP_PRESENCA_CN","TP_PRESENCA_CH","TP_PRESENCA_LC","CO_PROVA_CN","CO_PROVA_LC","CO_PROVA_MT","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","TP_STATUS_REDACAO","NU_NOTA_COMP1","NU_NOTA_COMP2","NU_NOTA_COMP3","NU_NOTA_COMP4","NU_NOTA_COMP5","NU_NOTA_REDACAO","Q001","Q002","Q006","Q024","Q025","Q026","Q027","Q047","regioes","idade2"
31,11,17,1,1,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,7,1,8,685.9,711.2,624.8,1,160,200,180,180,140,860,5,5,4,5,2,1,1,4,4,34
23,6,17,2,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8,6,7,493.8,553.1,517.3,1,100,120,120,100,120,560,8,8,2,1,1,1,1,1,2,34
21,10,18,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,378.4,384.8,559.6,1,120,140,120,120,60,560,4,5,2,2,1,1,1,1,2,36
29,5,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,530.6,658.4,619.7,1,160,120,120,140,120,660,7,5,3,2,2,3,6,1,2,34
53,7,15,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,5,6,7,500.6,544.3,468.2,1,120,120,120,120,80,560,6,5,6,1,1,1,1,5,1,30
29,5,47,1,1,1,6,1,0,0,0,0,0,0,1,0,0,1,1,1,8,7,4,413.9,474.1,453.2,1,120,40,80,80,40,360,3,1,4,2,1,2,2,1,2,94
33,19,25,1,1,1,8,1,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,528.9,584.2,560.4,1,140,140,140,140,60,620,5,5,2,1,1,3,3,1,4,50
26,16,15,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8,2,9,536.4,614.4,540.9,1,160,160,180,180,120,800,5,5,10,4,2,1,1,4,2,30
29,5,20,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,428.5,578.4,534.5,1,120,120,120,80,120,560,5,3,2,2,1,1,1,1,2,40
35,26,24,1,1,1,7,1,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,490.9,523.5,585.6,1,120,120,100,120,80,540,5,4,4,1,1,3,12,1,4,48
41,18,23,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,441.4,528,539.1,1,120,80,80,120,20,420,2,2,2,1,1,2,7,1,5,46
43,23,17,1,2,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,8,2,9,434,538.7,558.1,4,0,0,0,0,0,0,3,5,3,1,2,3,3,4,5,34
24,20,19,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,5,1,8,442.1,394.1,469.2,1,120,120,100,120,60,520,8,4,2,1,2,1,1,1,2,38
33,19,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,1,8,490.5,616.5,558.2,1,160,160,160,160,120,760,5,5,5,1,1,1,1,1,4,34
29,5,23,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,532,564.3,528.2,1,140,120,140,120,80,600,5,5,4,1,2,3,9,1,2,46
23,6,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,6,7,520.1,441.5,497.8,1,160,140,140,140,60,640,2,2,2,1,1,1,1,1,2,36
23,6,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,464.1,462.2,507,1,160,160,140,160,160,780,4,4,6,3,2,1,1,1,2,36
35,26,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,562.8,585.3,578.1,1,120,120,120,120,120,600,4,3,3,2,2,1,1,1,4,36
23,6,18,2,2,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,399.9,468.2,368.1,1,120,120,100,120,40,500,8,8,2,1,1,1,1,1,2,36
22,17,22,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,8,2,9,407.7,436.5,468.8,1,80,120,80,100,80,460,8,8,9,2,2,1,1,4,2,44
31,11,21,2,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,5,2,9,576.4,473.4,512.9,1,120,120,120,120,60,540,4,4,2,1,2,2,7,1,4,42
31,11,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,2,9,508.7,556.6,569,1,120,160,160,120,100,660,2,5,2,2,2,3,1,1,4,34
35,26,18,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,644.7,633.2,610.5,1,180,200,200,200,180,960,5,5,14,4,2,1,1,4,4,36
23,6,16,2,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8,1,8,394.2,539.8,553.2,1,120,120,120,140,120,620,5,5,3,1,1,1,1,1,2,32
31,11,25,1,1,1,8,1,0,0,0,0,0,0,0,0,0,1,1,1,8,6,7,408.5,537,523.8,1,140,160,120,160,100,680,2,3,2,2,1,3,7,1,4,50
53,7,47,1,1,1,10,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,8,399.4,366.9,470,1,80,80,60,60,40,320,5,3,14,2,2,1,1,1,1,94
26,16,38,2,1,1,10,1,0,0,0,0,0,0,0,0,0,1,1,1,8,6,7,413.4,376.9,391.3,1,80,120,80,100,0,380,2,5,3,1,2,3,1,1,2,76
22,17,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,447,498.8,480.4,1,120,120,80,120,20,460,5,5,2,1,1,1,1,1,2,36
31,11,38,1,1,1,10,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,507.1,625.7,589.1,1,120,120,120,120,80,560,2,1,4,2,2,2,5,1,4,76
32,8,24,2,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,1,8,6,7,550.2,561.2,402.8,1,120,80,80,100,60,440,3,5,3,1,1,3,7,1,4,48
35,26,17,1,1,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,576.6,569.2,595.7,1,120,120,120,120,80,560,4,7,7,4,2,1,1,4,4,34
22,17,36,2,2,1,10,1,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,531.3,488.5,435.7,1,120,120,120,120,0,480,2,2,3,1,1,3,7,1,2,72
35,26,17,1,1,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,420.5,517,503.4,1,140,80,80,140,0,440,5,5,9,2,2,1,1,4,4,34
11,21,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,383.1,472,418.3,1,120,100,80,100,40,440,8,5,5,2,2,3,5,1,3,34
17,27,24,2,1,1,7,1,0,0,0,0,0,0,1,0,0,1,1,1,8,7,4,376.5,458,448.9,1,120,120,120,120,0,480,2,6,3,2,1,2,3,1,3,48
35,26,19,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,626.2,633.9,614.4,1,160,160,160,180,120,780,6,6,7,1,2,2,6,2,4,38
33,19,17,1,1,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,5,2,9,464.1,532,516.4,1,160,140,120,120,100,640,5,5,2,2,2,1,1,4,4,34
52,9,22,2,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,8,383.7,568.6,566.1,1,120,120,120,100,120,580,8,5,3,2,2,3,3,1,1,44
22,17,16,2,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,7,4,454.5,561.1,524.8,1,120,120,120,120,100,580,1,1,1,1,1,1,1,1,2,32
29,5,21,2,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,611.8,638.8,552,1,120,120,120,100,80,540,5,5,5,2,2,3,8,1,2,42
23,6,18,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,435.2,432.6,484.7,1,80,80,100,80,60,400,3,4,2,1,1,3,6,1,2,36
35,26,19,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,396.9,444,455,1,120,60,100,80,80,440,4,5,3,1,1,3,5,1,4,38
15,14,47,2,1,1,10,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,9,422.7,630.4,509.9,1,140,120,120,100,100,580,1,1,3,2,1,3,2,1,3,94
35,26,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,487,573.3,534.3,1,160,120,120,120,100,620,8,8,4,2,2,1,1,1,4,34
35,26,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,441.8,522.7,437.2,1,120,100,80,100,40,440,5,5,3,2,2,3,5,1,4,34
12,1,23,1,1,1,5,1,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,417.8,540.8,519.4,1,140,120,120,140,120,640,2,2,2,1,1,2,3,1,3,46
41,18,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,6,7,500.4,525.9,547.8,1,140,120,120,120,60,560,5,4,3,2,2,1,1,1,5,36
23,6,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,554.3,665.4,595.3,1,120,140,160,120,60,600,3,5,3,1,1,1,1,1,2,34
25,15,16,2,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,7,2,9,566,545.4,543.7,1,100,100,100,80,60,440,4,5,3,2,2,1,1,5,2,32
35,26,31,1,1,1,10,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,457.6,508,531.8,1,120,120,120,80,80,520,2,2,3,2,2,2,6,1,4,62
23,6,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,471.2,548.6,446.1,1,100,120,120,100,120,560,2,2,2,1,1,1,1,1,2,36
26,16,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,541.8,573.3,454,1,160,160,140,140,140,740,5,5,6,2,2,1,1,1,2,34
51,13,15,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,7,7,4,399.8,508.4,389.5,1,80,80,40,80,0,280,3,7,5,2,2,1,1,1,1,30
31,11,17,2,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,438.1,520.8,496.2,1,120,80,80,120,40,440,2,2,3,1,1,1,1,1,4,34
35,26,25,1,1,1,7,1,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,441.2,527.1,548.9,1,140,160,140,140,120,700,2,2,4,1,1,3,7,1,4,50
42,24,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,513.9,594.7,596.1,1,140,140,140,140,120,680,4,4,3,2,1,2,4,1,5,34
29,5,21,1,4,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,474,584.4,580.2,1,160,120,120,140,100,640,1,2,2,1,1,2,3,1,2,42
35,26,18,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,5,1,8,580.1,541.1,566.5,1,140,80,120,120,140,600,2,5,5,2,2,3,7,1,4,36
31,11,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,507.8,541.6,488.1,1,140,160,160,140,140,740,5,6,10,2,2,1,1,1,4,36
35,26,33,2,1,1,10,1,0,0,0,0,0,0,0,0,0,1,1,1,5,2,9,472.9,600,587.8,1,140,120,100,140,20,520,3,2,4,2,2,2,6,1,4,66
29,5,16,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,6,7,416.8,471.8,406,1,60,40,80,40,40,260,3,3,1,1,1,1,1,1,2,32
26,16,18,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,9,399.2,600.3,488.3,1,160,160,160,180,140,800,5,3,3,2,2,1,1,1,2,36
21,10,19,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,5,1,8,396.5,549,518.8,1,120,100,120,120,80,540,2,4,2,1,1,1,1,1,2,38
17,27,20,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,414.4,528.2,397.3,1,100,120,100,80,40,440,7,5,12,3,2,3,3,1,3,40
28,25,15,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,9,392.5,466.2,508.1,1,120,80,80,80,40,400,5,5,3,1,2,1,1,1,2,30
21,10,19,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,8,6,7,489.1,670.2,613.2,1,160,160,160,160,120,760,5,4,4,2,2,1,1,1,2,38
35,26,20,2,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,7,1,8,443.4,458.9,514,1,80,80,80,80,20,340,4,4,2,1,2,2,4,1,4,40
23,6,17,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8,1,8,441.5,488.7,386.1,1,100,40,80,160,40,420,2,4,2,1,1,1,1,1,2,34
35,26,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,1,8,450.6,545.6,527.1,1,120,120,80,120,80,520,8,5,3,2,2,1,1,1,4,34
13,3,24,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,408.6,542.9,531,1,140,80,100,140,20,480,5,6,2,2,2,2,4,3,3,48
26,16,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,497.7,578.8,559.6,1,120,120,120,120,40,520,2,2,2,1,1,1,1,1,2,34
51,13,28,2,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,8,545.2,559.1,492.8,1,100,80,80,80,40,380,8,8,3,2,1,2,5,1,1,56
21,10,22,1,1,1,4,1,0,0,0,0,0,0,0,0,0,1,1,1,8,2,9,481.7,523,566,1,120,100,120,100,140,580,8,3,3,1,1,2,7,1,2,44
23,6,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,748.2,629.6,576.2,1,140,80,100,140,100,560,2,2,2,1,1,1,1,1,2,36
23,6,16,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,476.1,557.6,537.3,1,120,120,80,120,80,520,5,5,2,1,1,1,1,1,2,32
29,5,19,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,6,7,374,446.3,509.1,1,120,100,100,100,40,460,4,4,1,2,1,1,1,5,2,38
32,8,22,2,1,1,4,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,9,427.2,559.9,573.3,1,140,140,140,120,80,620,2,4,3,2,2,2,4,1,4,44
31,11,19,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,8,558.5,600.8,592.2,1,160,160,140,160,60,680,2,6,4,2,2,1,1,1,4,38
26,16,28,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,9,492.1,433.3,415.2,1,120,100,80,80,20,400,1,1,1,1,1,2,4,1,2,56
27,2,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,1,8,435.4,418.9,440.5,1,80,120,80,100,60,440,3,3,2,1,1,1,1,1,2,34
23,6,19,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,7,1,8,537.7,593.7,545,1,120,120,120,120,80,560,2,5,2,1,2,1,1,1,2,38
12,1,22,2,1,1,9,1,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,399.9,430.7,367.8,1,120,80,80,60,60,400,8,8,2,1,1,3,6,1,3,44
43,23,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,518.1,572.9,376.6,1,120,120,120,120,120,600,8,5,3,2,2,2,1,1,5,36
31,11,19,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,438.1,580.5,522.5,1,120,100,100,120,80,520,7,7,7,2,2,2,6,2,4,38
35,26,18,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,1,8,486.3,575.1,415.2,1,120,140,140,120,100,620,5,6,6,4,2,2,4,1,4,36
43,23,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,468.9,453,498.5,1,120,120,120,120,60,540,5,5,4,2,1,1,1,1,5,34
31,11,33,2,1,1,10,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,581.3,665.4,605.3,1,160,160,160,160,140,780,2,2,9,2,2,3,7,1,4,66
31,11,19,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,8,6,7,566.1,617.3,608.6,1,160,160,160,160,80,720,4,5,8,2,2,1,1,1,4,38
25,15,29,1,1,1,7,1,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,483.7,542.1,595.9,1,120,120,100,120,0,460,1,6,3,2,2,2,13,1,2,58
35,26,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,478.6,576.2,455.9,1,120,120,120,120,80,560,5,5,7,2,2,1,1,1,4,34
41,18,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,411.3,531.9,543.6,1,120,120,120,140,60,560,3,2,2,2,1,1,1,1,5,34
24,20,35,2,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,418.9,500.7,509.6,1,120,100,60,80,120,480,8,1,7,2,2,2,7,1,2,70
23,6,15,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,7,7,4,446.1,533.8,456,1,140,120,120,140,120,640,6,3,3,2,1,1,1,1,2,30
29,5,22,1,1,1,5,1,0,0,0,0,0,0,0,0,0,1,1,1,8,6,7,519,533.3,503.6,1,120,120,120,120,140,620,2,2,5,2,2,2,6,1,2,44
41,18,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,463.1,519.1,583.4,1,120,100,120,120,120,580,3,5,4,3,2,1,1,1,5,34
33,19,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,6,7,446.9,454.1,522.3,1,140,120,100,100,60,520,6,6,10,3,2,1,1,1,4,34
35,26,17,2,1,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,608,658.9,630.6,1,160,140,160,180,160,800,6,6,9,2,2,1,1,5,4,34
23,6,18,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,1,8,385.5,397,460.8,1,120,100,100,120,80,520,1,2,2,1,1,1,1,1,2,36
23,6,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,420,560,578.8,1,120,40,40,100,40,340,3,7,3,2,2,1,1,1,2,34
23,6,21,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,2,9,422.5,368.8,486.9,1,80,80,40,60,40,300,2,5,3,1,1,1,1,1,2,42
24,20,19,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,7,6,7,445.6,531.8,539.2,1,140,120,120,140,80,600,3,3,2,1,1,1,1,1,2,38
14,22,15,1,2,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8,2,9,447.3,568.2,543.6,1,120,120,120,100,100,560,8,5,6,2,2,1,1,1,3,30
31,11,19,2,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,428.5,467.4,463.2,1,120,80,80,100,0,380,5,8,4,2,2,3,4,1,4,38
35,26,18,1,1,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,2,2,9,588.5,645.8,629,1,140,140,120,160,80,640,6,7,16,5,2,1,1,4,4,36
41,18,19,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,7,6,7,468.5,614.3,563.8,1,120,100,100,100,100,520,5,7,9,3,2,1,1,1,5,38
23,6,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,466.8,541.7,528.1,1,120,120,120,80,120,560,8,8,2,1,1,1,1,1,2,34
22,17,27,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,7,6,7,427.4,423.7,499.1,1,120,100,80,80,80,460,8,5,2,1,1,2,12,1,2,54
42,24,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,2,9,389.6,581.6,502.4,1,120,80,100,120,20,440,2,1,2,2,2,1,1,1,5,36
28,25,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,6,7,490.7,466.5,379.3,1,120,120,120,120,80,560,2,2,4,1,1,1,1,1,2,34
23,6,16,2,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8,1,8,393.8,507.9,371.1,4,0,0,0,0,0,0,3,4,2,1,1,1,1,1,2,32
15,14,17,1,1,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,449.2,552.9,503.7,1,160,160,180,180,160,840,3,4,2,1,1,1,1,5,3,34
25,15,23,1,1,1,4,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,413.1,566.7,471.1,1,120,120,120,120,160,640,2,2,3,5,2,1,1,1,2,46
25,15,24,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,474.1,549.6,527.7,1,120,120,100,100,60,500,2,2,3,1,1,2,5,1,2,48
26,16,16,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,9,437.3,453.6,389.4,1,100,100,100,120,60,480,4,4,2,2,2,1,1,1,2,32
51,13,21,1,1,1,4,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,535.4,581.1,527.4,1,120,100,80,100,120,520,3,3,3,1,2,1,1,1,1,42
35,26,19,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,7,1,8,472.5,554.9,580.4,1,120,120,120,120,60,540,4,2,2,1,2,2,6,1,4,38
31,11,28,1,4,1,10,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,491.3,523.8,425.8,1,100,80,60,80,0,320,3,4,4,2,2,2,10,1,4,56
41,18,21,2,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,408.8,446.4,514.9,1,120,100,100,120,100,540,1,1,2,1,2,3,7,1,5,42
21,10,43,2,1,1,8,1,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,475.7,630.7,475.1,1,120,140,120,120,40,540,2,2,2,2,2,3,10,1,2,86
31,11,21,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,442.6,607.9,552.3,1,160,140,140,140,120,700,3,2,4,1,1,2,8,1,4,42
24,20,20,2,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,2,6,7,406.3,544.3,546.5,1,120,100,80,120,80,500,3,7,6,2,2,3,7,1,2,40
41,18,19,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,5,1,8,537.1,546.8,536.9,1,120,80,80,120,40,440,6,5,8,5,2,1,1,1,5,38
35,26,19,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,5,1,8,588.2,609,614.4,1,120,120,120,140,120,620,4,4,7,2,1,3,7,1,4,38
41,18,21,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,517.3,626,580.5,1,120,120,120,120,120,600,6,4,3,2,2,2,4,1,5,42
29,5,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,432.6,510.9,503.5,1,160,160,120,160,60,660,2,2,2,2,2,1,1,1,2,34
31,11,17,1,1,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,8,2,9,630,635.3,580.8,1,140,140,160,140,100,680,4,3,3,2,2,1,1,4,4,34
41,18,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,492.3,413.6,527,1,100,60,40,80,20,300,8,8,6,2,2,1,1,1,5,34
35,26,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,502,617.9,504.3,1,140,120,120,120,100,600,3,2,6,1,2,2,4,1,4,34
43,23,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,6,7,491.7,532.8,523.9,1,120,120,120,120,20,500,4,2,5,2,2,3,5,1,5,36
24,20,20,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,9,501.1,598.8,562.3,1,140,120,120,140,140,660,1,4,2,2,2,1,1,1,2,40
31,11,20,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,532.7,549.6,486.3,1,100,80,80,120,40,420,5,4,1,1,1,2,7,1,4,40
33,19,22,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,5,2,9,481.8,521.8,385.1,8,0,0,0,0,0,0,2,4,3,1,1,2,5,1,4,44
26,16,17,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,8,6,7,450.1,514.6,572.4,1,140,120,120,160,80,620,3,5,3,2,2,1,1,1,2,34
35,26,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,399.3,522.3,418.4,1,120,100,80,120,40,460,2,5,5,3,2,1,1,1,4,34
35,26,21,1,1,1,4,1,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,662.3,683.6,576.7,1,160,200,200,200,180,940,6,5,7,3,2,1,1,4,4,42
31,11,15,2,2,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,8,437.8,441.1,430.1,1,120,120,120,120,60,540,8,5,4,2,2,1,1,1,4,30
43,23,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,2,9,478.8,451.8,367.4,1,120,100,80,80,40,420,3,5,4,3,1,2,4,1,5,34
31,11,19,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,5,1,8,441.1,455.6,539.1,1,120,120,80,120,40,480,4,4,2,1,1,1,1,1,4,38
23,6,17,2,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8,1,8,375.8,464,476.9,1,120,120,120,120,80,560,1,1,2,1,1,1,1,1,2,34
35,26,24,1,1,1,7,1,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,438,549.8,523.4,1,120,80,100,120,20,440,2,2,8,1,2,3,6,1,4,48
23,6,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,478.3,585.9,602.6,1,120,120,120,120,100,580,3,3,4,2,2,1,1,1,2,34
25,15,16,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,446.7,495.9,546.7,1,120,120,120,120,80,560,5,2,2,1,1,2,3,1,2,32
11,21,24,2,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,5,2,9,411.3,571.3,466.6,1,120,120,120,120,40,520,5,5,3,2,1,3,8,1,3,48
50,12,46,1,1,1,10,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,400.4,452.2,374.6,1,80,40,40,60,0,220,2,3,2,2,2,3,4,1,1,92
35,26,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,410,457.7,368.4,1,100,80,60,80,20,340,2,6,3,2,2,1,1,1,4,34
26,16,16,1,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,476.7,528.5,509.9,1,120,120,120,120,60,540,3,4,2,1,1,1,1,1,2,32
15,14,31,2,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,462.1,421.5,497.5,4,0,0,0,0,0,0,2,3,3,2,2,1,1,1,3,62
21,10,25,2,1,1,5,1,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,395.2,597.1,439.3,1,140,140,180,140,140,740,5,2,3,2,2,2,8,1,2,50
